# galactic coordinates #
# l(deg)    b(deg)   m_v #
  120.958 -4.56692  10.9733712
  244.629  2.60469  10.0632071
  55.4989 -7.09781  8.69938971
  357.585 -5.52174  10.1667087
  154.393  3.29831  9.02550889
  355.353  2.20872  12.2015816
  266.966  1.98934  2.39392731
  188.815 -2.09764  11.1599437
  138.999  0.756804  10.1615268
  325.009 -3.43936  12.6997995
  115.79  0.00215095  8.69825219
  248.792  0.937979  12.3848925
  23.8505 -35.4284  5.82142819
  222.266  1.81306  11.7231323
  208.791  7.88745  9.89017811
  256.538  0.446248  8.50233718
  239.908 -39.4377  3.26815178
  104.107  1.19634  8.27158821
  235.177  2.82643  11.5779623
  123.4  0.950646  9.98134929
  69.1275  5.44343  8.50482467
  344.568  0.00180478  11.5586633
  206.183 -2.46697  24.66227
  64.3926 -6.36043  7.01277494
  209.42  3.81933  9.63219066
  220.104  0.973009  10.0677174
  258.4 -0.433191  9.18301515
  66.4137 -14.6296  8.48478681
  136.498  3.53032  6.80246395
  41.1035  1.95112  11.1792534
  3.28691  2.08456  6.88727333
  288.379  3.09986  9.43443626
  110.504  0.930703  9.97749109
  301.593 -1.33273  10.0632448
  30.1253 -4.62182  8.26491105
  4.91241 -1.18946  13.0324056
  89.3084  0.754445  2.07701883
  116.722  2.6945  9.4788409
  341.97 -19.7548  8.60747194
  270.987  3.88058  1.38569344
  186.32  2.48963  10.1415386
  52.5131  0.451621  11.1272268
  249.263 -5.73586  11.8992849
  213.526 -53.9661  5.88963976
  221.189  8.92589  8.87818901
  155.017 -3.21631  9.06492833
  228.297  2.96577  8.77276603
  339.286  12.1361  8.21471742
  262.147 -4.87847  5.76969819
  89.5894 -8.80826 -0.700529772
  90.6622 -0.178386  0.572757779
  123.448 -1.63966  11.4290841
  8.91736 -2.86632  11.2900259
  345.766 -0.268272  10.6983668
  26.5308 -0.732353  11.3275182
  208.279 -2.1557  16.2647701
  256.478 -1.50534  7.33112329
  55.1238  1.22033  11.2971962
  18.2939  0.323915  9.72166807
  47.738  9.10815  9.01999314
  275.666  2.40117  5.94455484
  63.509  2.49699  7.51260813
  290.616  2.40803  9.31378792
  220.339  6.43461  10.2363653
  357.174  8.68164  9.19531469
  89.0285  0.128364  5.05948723
  202.245 -5.21646  9.71280179
  163.666  0.889618  10.4177461
  339.739  28.663  10.2857868
  172.787  1.17014  11.5385628
  149.657  4.39033  9.17049539
  92.868  19.9683  1.45608803
  153.945  0.861321  13.0076279
  94.6482  1.84347  6.05110246
  359.946  0.105439  13.9190576
  68.7315 -0.802379  9.02192051
  351.648 -1.68491  12.7686996
  320.019  4.35133  9.42466717
  0.766267 -5.26606  9.20881355
  6.06278  46.2533  5.10951623
  26.1619 -5.72633  11.2283472
  261.056 -15.7622  1.15881478
  218.643 -0.466586  15.0242321
  31.7874  4.35763  10.921259
  27.041  1.65137  10.621382
  279.666  7.03169  5.7298825
  261.681  23.3108  4.09191052
  26.6332  0.861522  7.43390238
  157.476 -1.02337  12.7267764
  193.596 -4.29198  5.58249052
  199.318  0.88574  13.6682228
  109.759  9.88218  7.5490859
  244.726  8.32292  6.61269793
  147.736  0.236262  12.3589355
  80.5213  0.196915  4.40375732
  239.498 -0.673737  8.22123839
  200.761 -0.68937  11.8809528
  103.315  1.97922  8.73968845
  323.87  6.44588  9.91140497
  102.24  0.125507  8.73167673
  315.599  38.7216  5.26011101
  350.539  1.51954  10.8139683
  60.2201 -0.377614  10.6084206
  351.835  34.9589  8.0160098
  255.874  0.937787  7.59495428
  329.625 -0.0820855  10.8791854
  283.859  34.1773  4.92147964
  153.23 -8.25418  9.36589956
  183.553 -5.20896  10.5438536
  41.7453 -30.4203  5.95733057
  177.621  3.56388  8.85814773
  52.6628 -25.4001  7.38181268
  304.201  5.426  10.1366166
  175.627 -3.23372  11.0856136
  197.299 -5.39236  10.4833648
  30.4051  15.4816  6.88621148
  125.421 -2.99579  11.0986813
  171.068  9.18741  9.78124311
  102.508  1.29796  7.46234729
  126.298 -1.73568  10.127304
  151.072 -0.789235  18.3896738
  126.764  0.873084  12.6778445
  334.669  1.9066  9.59754582
  81.1378  5.12214  7.14541705
  267.156 -5.07424  4.3691728
  20.9688 -1.45169  11.4225819
  221.855 -0.0427675  13.9694136
  149.276  0.644386  11.8528156
  277.314  0.568598  8.75665412
  197.197  2.67477  12.4391595
  79.0671 -4.32863  7.76397952
  340.996 -1.32241  9.72762218
  242.742  5.46761  8.71080011
  46.4881 -0.63942  12.0650383
  215.264  2.7885  9.00181354
  57.5176  5.18039  9.86683748
  121.367  5.97396  9.31714077
  62.9875 -3.58857  10.121313
  272.576  6.39724  4.49906469
  10.0672 -0.882543  12.2624063
  123.656  0.998005  10.8790882
  21.449 -4.01347  10.2119655
  25.7586 -1.14132  9.80501807
  9.15593  3.55903  9.15054649
  263.212  6.43593  5.66602617
  63.2419  2.27832  9.98591657
  281.556  4.83166  5.46032256
  7.23566 -1.99457  13.1363563
  353.448  3.74904  12.2016686
  133.366  4.27371  7.08222642
  71.426 -7.33409  7.11946061
  289.355 -6.20288  7.53535062
  135.412  40.8915  6.75218439
  247.909  15.6217  6.40062899
  238.186 -6.91263  7.46356474
  140.478  8.36074  10.7856971
  87.089 -12.2796  2.9040423
  224.401  2.4685  10.2766187
  84.2336 -0.448683  4.86246198
  347.758 -1.33906  9.16390449
  97.1748 -1.4725  5.11245942
  96.8673 -3.33859  4.44534052
  164.254 -0.827848  9.70360478
  149.54 -6.57204  10.118392
  245.651  5.44578  8.3033082
  46.9326 -4.69592  9.99628038
  169.792  0.0484301  11.6692743
  124.687 -28.1051  4.75077294
  243.675 -6.10764  10.3873177
  346.382  45.84  5.58660427
  58.8753 -1.15252  9.26336426
  322.074  3.94924  9.76573233
  29.9959 -1.0876  13.0390943
  148.259 -3.82133  12.4869409
  29.0201 -5.6287  8.6985524
  78.6013 -4.90773  6.6487668
  135.02  11.5681  9.42426164
  63.661  3.90688  8.69687827
  183.219 -1.46229  12.4945266
  255.28  3.46122  7.59788348
  74.6099  16.9182  5.86572537
  226.473 -0.241656  14.8720575
  81.5789 -0.0646214  5.7981385
  283.204  1.74142  7.75679916
  162.975 -1.90995  9.77593932
  270.85  4.86298  1.33270684
  287.035 -3.48192  7.0710947
  35.0007  2.19375  10.6333136
  82.9189 -0.748384  6.25043015
  67.7523  0.726004  8.26910633
  323.762  2.17303  9.83483024
  238.176 -1.34  15.807795
  107.122 -0.914875  9.86940613
  163.752 -4.40023  11.6058346
  236.357  3.03864  11.9396466
  233.948 -1.99987  9.32230838
  114.174  1.24865  6.79671074
  214.364 -6.63459  8.69510041
  131.667 -4.25673  9.04127614
  34.8123 -14.0784  8.36203657
  35.1473  10.7507  9.43685862
  240.457  4.33764  9.43241489
  244.586  0.804662  12.8873212
  317.993  28.7055  7.35928327
  41.5599  2.26178  10.9278586
  328.703  10.9769  8.93694898
  89.771  34.2006 -3.50408412
  146.482  5.28186  11.2937168
  52.3388  4.62347  10.8813363
  323.817 -28.1979  6.52085305
  140.716  20.6138  7.7700376
  255.514 -13.749  7.30310043
  273.619  5.64485  4.69843595
  121.57  0.128324  12.8208797
  277.929 -13.1483  3.60000001
  4.36974  0.528619  11.7183145
  192.675 -19.5932  11.4715598
  224.555  4.62153  8.79094314
  197.378 -5.22636  9.03634461
  335.888 -3.16815  11.3207747
  284.464 -3.43238  6.78272095
  87.4484  44.0221 -0.477497779
  48.351 -7.34481  9.61973791
  185.967 -20.403  9.53389623
  137.274  1.90884  14.6904342
  304.402 -2.98845  8.16106013
  327.829  4.2749  7.04322991
  193.163  10.7475  9.77996295
  271.55  0.237091  8.29386207
  229.418 -6.9907  9.50698244
  297.355  7.58708  7.19706154
  178.041  31.9969  6.90574738
  338.233 -30.9606  7.62145554
  206.887 -10.9531  12.2151577
  211.324 -0.586924  13.0317197
  182.032 -15.2359  13.5381129
  175.209  5.0435  10.1939647
  254.734  22.2488  1.26717094
  283.21 -1.31966  8.58504545
  27.1051  10.1517  10.4765377
  267.231 -0.104368  3.04522839
  210.195 -7.87384  9.06645629
  87.461  0.382344  3.81480977
  286.623 -7.69133  8.03029021
  38.3897 -1.45384  9.85708643
  71.1897 -5.07751  8.53735456
  133.855  1.57952  16.3429858
  327.326 -1.82907  11.5430531
  44.5952  5.09161  10.4851595
  154.093  1.22506  11.7877773
  137.157 -27.6881  7.9427121
  196.547  58.1627  2.76676091
  350.258 -2.78984  9.89563972
  78.4865 -1.86571  7.19826276
  302.11 -5.84734  8.61227324
  313.882  6.39813  9.5025849
  222.564  70.2352  3.53298845
  305.737  2.99309  9.88935321
  116.313 -0.993575  10.9498897
  94.0012 -2.8947  6.33902107
  330.784  2.94111  10.7444969
  204.777 -4.11161  8.08650714
  311.594 -0.408531  11.9962301
  87.9255  1.19528  4.41065345
  242.961 -34.8693  5.41780483
  160.666 -3.78501  11.1914717
  161.565 -5.5149  9.13995524
  158.105  17.643  6.94187462
  222.403  25.2169  8.78835827
  289.172  2.46043  9.77201511
  26.9795 -3.91546  12.5256299
  284.368  0.356506  9.30014728
  36.9617 -1.11772  11.0916337
  56.2106  13.6962  6.44805048
  137.794  2.66384  11.6775228
  41.6592  13.8751  10.4200098
  286.354  2.8772  6.58709763
  37.7859  2.55481  10.8994311
  101.179 -1.45249  4.86895512
  280.252  0.921444  5.78606127
  69.2705 -4.70306  9.67232617
  59.9468  1.84852  10.2642615
  313.42 -10.151  8.18456848
  90.8364 -34.704 -0.195733338
  180.128 -0.201195  13.6563569
  229.178 -1.37369  9.93742655
  282.039 -3.35863  6.34159919
  159.721  0.591528  12.2222396
  233.964  0.150126  9.5878286
  308.878  0.349322  9.96386454
  29.2147 -0.626491  9.70825863
  149.301  1.3065  13.1025092
  291.468  1.35049  9.40643948
  125.674  3.0799  9.99415187
  58.5361 -12.463  6.5990897
  111.036 -0.0741094  12.2791252
  104.609 -4.67422  8.03824398
  88.0576 -0.939866  2.36421501
  239.369 -0.686024  9.49781585
  180.582  0.480743  13.8675568
  56.063  1.08248  9.51345195
  67.7575 -11.6897  6.94551867
  127.034 -0.751366  12.6539911
  17.5404 -12.5857  8.987872
  104.935 -2.37999  8.46709598
  8.59926  2.94525  9.82134549
  278.515 -0.243791  13.2669466
  259.122 -0.93649  6.51925651
  237.049  2.01658  15.2080601
  252.026  6.17763  6.1241503
  72.2636 -2.07908  11.978721
  180.981  0.459738  9.6663077
  35.3678  4.15661  11.8508722
  311.492 -0.858402  10.686889
  14.5457 -2.64561  10.4921458
  206.17  1.77858  10.5984705
  192.007 -2.01661  13.3069266
  85.1174 -22.2065  0.542378151
  101.14 -1.05305  6.65475918
  41.9189 -1.60691  9.75231536
  78.702  6.1682  6.61696287
  33.3343 -3.04861  10.6506401
  122.617  1.3619  10.7206708
  304.063  0.643912  14.930342
  59.2552  2.6981  9.17865768
  263.802  26.4428  3.93602145
  39.4447 -1.11216  10.8989735
  326.664  4.29884  9.7519905
  18.3857  14.1098  10.3694171
  33.9728 -0.503357  11.8976669
  307.218 -28.2214  7.91433185
  205.413  4.53616  9.69508875
  323.053  9.05893  9.97484135
  110.711  1.39563  9.59502194
  323.894 -6.69732  9.66080172
  255.846  1.80796  8.08855576
  82.7184  1.5728  5.5907501
  171.009 -11.714  13.6861104
  332.857  0.767136  14.732124
  161.438  2.3245  12.1347173
  212.899  0.190717  13.2380411
  243.565  0.612849  8.72641628
  151.325 -6.76462  9.81387337
  146.122 -29.7081  8.30463628
  212.145 -3.096  11.7820161
  277.521 -5.16828  5.64304686
  140.333  3.81392  6.80693493
  288.245 -2.78735  9.57604706
  249.318 -6.63819  6.92786837
  273.104  3.07432  3.78277696
  325.146  0.352048  10.9165908
  15.1543  7.48636  7.6764493
  94.677 -3.20966  3.81213541
  197.234  2.86067  10.9673126
  281.982 -3.26435  7.82957793
  296.033 -2.96461  8.97791652
  108.098  0.62216  11.7270937
  87.293  6.85582  3.27156025
  95.2708 -2.04192  6.8850772
  62.0413  3.7792  7.30231123
  354.035  7.61087  11.4516851
  282.66 -12.0488  4.98609966
  118.892 -1.50544  12.5339468
  358.995  3.95433  12.3402436
  354.462  2.23525  12.8458394
  216.902  1.19647  7.19624873
  197.203 -0.145821  12.9337358
  45.5404 -17.8718  9.2515457
  150.771  4.39433  11.1996593
  316.373 -1.96499  11.767986
  85.131  46.5361  0.552332651
  245.746  3.33025  9.25496199
  142.069  8.48115  10.0822003
  26.4883 -2.16901  10.7885781
  334.134 -3.74897  8.2505373
  110.85 -3.03716  10.0570224
  47.5724  6.69494  9.8741148
  207.274  6.80961  9.28481726
  237.906  0.613408  10.4322127
  145.738 -12.4706  11.2930048
  258.594 -2.72219  7.86384177
  11.1741 -6.39298  12.1388994
  8.00166  24.8165  8.36746284
  244.918 -4.768  9.6563569
  251.615  2.82524  5.73088501
  210.971  21.1546  5.4462249
  10.9188  1.43903  11.3174329
  262.522 -0.462061  7.02121662
  291.266  11.8744  5.91848047
  99.6085 -1.1108  7.73121314
  315.475  8.22034  10.0779013
  26.8098  6.7858  10.695237
  0.920546 -17.4487  7.76053299
  214.658 -3.57331  9.8089889
  90.7213  11.7762 -1.18819697
  184.552 -4.47983  12.0752079
  99.8669 -14.0764  5.91756331
  283.986 -4.29236  5.04512645
  33.1479  0.407884  8.72647838
  346.365 -5.23369  10.15792
  265.161  4.21647  5.58038376
  306.399 -0.775426  7.38286195
  338.988  25.1095  8.72484266
  314.425 -11.4292  6.9303405
  155.091 -31.1137  7.45536961
  342.293 -2.68728  10.2179308
  306.884 -1.18966  10.5334243
  286.857  3.72706  8.76765163
  199.989  2.14169  10.625849
  355.719  0.380268  16.7736109
  189.445  54.563  7.85657483
  276.139  39.6052  0.675681234
  105.509  2.75927  6.67986134
  254.  1.39238  8.71248827
  256.18 -2.20127  5.79296324
  315.469  2.80181  11.0289856
  35.0045 -1.85293  13.1506024
  248.076 -1.91062  14.0087678
  48.5987  0.161865  12.6386757
  286.747  1.32795  10.6324395
  270.368 -3.82177  0.773773407
  48.4421  1.25148  10.7367559
  222.118  0.604611  12.2532411
  217.095 -8.97545  9.4420044
  19.1326 -1.55219  8.48674101
  71.7442  2.09418  8.94407854
  284.091  13.1486  6.59656849
  214.074  0.127419  9.04623179
  175.033 -5.99244  10.0258822
  347.791 -0.682495  11.5571173
  30.5655 -1.56722  10.2704801
  64.0887  19.5921  6.43024008
  50.7827 -0.109886  10.8867002
  203.946 -0.368059  13.3013988
  21.46 -5.27027  8.8892418
  358.572  6.66559  10.2012809
  121.211 -1.62383  8.56405904
  90.7847 -19.6599 -1.4753267
  79.4336  0.265171  8.2353468
  195.505  23.5409  8.37995527
  95.8171  18.1465  2.88276323
  297.082 -2.36506  9.64253756
  118.414  22.9667  6.13282486
  191.598  0.454308  15.4385279
  2.92717 -8.92598  9.68912983
  352.479 -11.8288  10.110028
  318.507 -9.78797  10.0278931
  333.857  0.328059  12.9349267
  43.0927  1.04657  9.62550529
  353.038 -17.7164  8.85144357
  30.6387  0.942216  8.42223178
  301.543 -2.27171  8.49035611
  121.217 -0.400544  7.42335723
  313.699  41.7399  6.02235767
  107.197  4.51707  9.26506739
  0.905468 -37.277  6.24958271
  330.101 -6.23882  9.77413425
  352.901 -0.928177  11.4482911
  71.2235  0.861093  7.88156238
  115.901 -4.73255  8.44174
  65.0026  6.923  7.64718969
  118.076 -2.05597  11.387658
  205.266 -9.36812  9.78462365
  326.234  0.269589  10.7984496
  100.772 -2.89296  6.40593212
  212.421 -2.7261  9.34060345
  353.453 -37.909  5.61550776
  268.954  4.72451  0.19364543
  131.248 -4.098  9.09555426
  55.2211  9.01732  8.8244651
  211.404 -2.52314  11.9862702
  339.053  3.63562  8.6235171
  318.819 -3.96571  9.38962968
  283.351  0.849048  10.4441793
  33.8842 -1.57194  9.50060013
  330.071 -0.110658  11.3573321
  359.451  1.75659  11.8756109
  6.41685  10.3213  8.88049254
  230.759  3.19627  11.2090814
  276.314 -16.0857  3.19706354
  166.42 -0.493005  9.53868665
  307.995 -1.18924  9.31531162
  330.054 -10.0502  8.76384762
  39.9011  4.01295  11.1768815
  139.567  1.25096  10.8658617
  180.418 -2.75536  11.4821158
  161.913  0.209635  12.236203
  261.882 -3.78457  5.58084303
  315.205 -5.76254  10.9432851
  172.666  5.44282  11.0264724
  80.1717  9.65248  7.19938371
  82.6861 -6.4782  4.06424586
  356.064  4.49998  10.3416648
  124.843 -0.911904  12.1289437
  145.471 -3.48979  13.8030491
  188.037 -35.6438  8.73583291
  23.3156  2.59222  12.7160322
  12.7789 -8.28933  8.10976721
  87.06 -1.59286  3.86144923
  6.15453 -9.26492  9.30860301
  233.756  4.53783  5.71870105
  291.36 -5.20124  7.85755925
  174.699 -6.88029  7.17476596
  293.88  0.2876  9.17337414
  188.966 -13.5272  14.0673641
  283.283  9.69594  7.692329
  231.093  1.80969  13.8178529
  248.296 -2.11489  15.4207284
  286.668  0.630403  9.1089452
  173.473  1.72172  11.695694
  325.853 -0.478349  10.134574
  177.585 -27.7236  6.69557942
  173.428  0.0727666  13.6416919
  242.304 -3.56292  9.41225668
  40.9207 -30.8973  5.58301699
  271.462 -11.0403  2.20552149
  200.299  2.15513  12.0799777
  246.221  3.95434  9.85740453
  217.76 -1.28668  15.3108705
  125.477  1.41479  11.3791113
  243.88 -1.04612  14.7539464
  2.55892  7.1039  10.0609345
  136.137 -1.02727  12.1545309
  323.452 -4.40377  10.6024628
  94.82  0.674295  6.54092925
  80.4344  5.1268  6.03300373
  108.308  1.16167  11.39849
  302.898 -3.42286  10.5287256
  348.152  2.45621  11.3785668
  215.402  4.76537  10.2849976
  225.799 -2.82563  12.8450205
  127.275 -8.38321  10.5252175
  128.547 -9.46642  6.15363461
  79.1478  4.17757  9.251881
  354.38  14.4067  8.34417163
  14.1435  1.79444  10.4607454
  207.871  1.08833  13.2951537
  183.291 -5.01027  11.311414
  105.3 -2.53227  5.67379498
  66.6385 -2.80718  7.08641463
  180.478  2.41216  10.6367682
  40.1424 -6.26554  10.9570166
  135.766 -41.0421  6.82410311
  206.908  13.8108  10.616736
  218.745 -2.40201  10.8480179
  104.19  9.19445  8.42961261
  4.33361 -4.17778  10.6152054
  111.302 -7.97485  7.83039555
  187.968  3.19017  12.6705699
  118.022  22.7746  7.76809655
  285.542  0.223977  10.6518175
  302.277  2.22693  9.72575173
  101.929 -0.479948  9.89634735
  201.005  8.07925  11.0884278
  125.336  2.23695  11.8760791
  49.2321 -2.23489  9.85746977
  112.445 -1.12844  10.3350775
  232.61 -14.1631  7.22565212
  266.783  0.966365  3.14553933
  231.32 -8.22895  7.98439195
  10.3181 -3.51812  12.7781279
  208.446  3.98148  9.28840966
  91.2721  2.7605  2.88986614
  52.4271  2.1345  8.8505863
  52.0818  1.8671  10.861428
  90.4476  8.5684 -0.0340018173
  57.2252  1.55786  8.51158192
  131.243  1.45205  11.3171633
  46.5316  59.0786  3.77258525
  159.643 -5.32173  6.82471971
  316.042 -5.39144  8.02446589
  112.995  2.53872  10.2108652
  148.081  6.01064  7.78387944
  273.305 -1.93364  6.33288617
  183.306 -10.9469  12.4271363
  116.001  8.42888  6.35445609
  240.395  0.332688  10.2723708
  191.421  0.130336  15.5301503
  62.3426  3.3228  7.44202804
  72.7066  3.86895  9.18947806
  212.945  0.524408  12.5463041
  285.824 -1.68515  8.04481734
  119.928 -9.46984  8.02498082
  185.803 -5.85144  10.6741377
  333.436  1.87274  8.76517221
  185.433  3.47518  9.54720501
  97.2297  3.4138  6.80505267
  272.789 -0.625826  5.68712695
  81.806  3.51085  8.08286637
  58.4931 -1.79342  8.16529119
  91.0413  13.2271  0.617736671
  293.426 -8.09201  7.42630449
  205.227 -7.0407  8.97822962
  74.5279  6.52311  7.30662474
  114.736  6.88247  7.58534338
  215.849  2.34052  9.48922914
  37.2179 -2.04923  12.4911245
  249.642  52.78  4.63941625
  11.8569 -1.89425  12.8371281
  108.917  2.9402  11.7063328
  145.653 -12.1534  10.3375825
  290.217 -2.2008  11.4934294
  186.507 -0.54558  12.2132093
  2.78084  0.236232  13.1303513
  243.776  23.2946  6.58266001
  213.459  0.312527  13.1444021
  39.3157  2.86538  9.86106478
  278.175 -2.96007  6.36650564
  120.391  0.735631  8.28765041
  28.9929  0.403723  12.3993834
  45.5528 -7.08597  8.36285144
  317.598  22.052  9.13407584
  145.419 -6.44176  11.0692569
  228.952 -24.1234  3.73665325
  136.492  7.61462  11.4835823
  275.789  1.21999  8.31965563
  119.523  3.24402  10.9114933
  256.044  8.39788  6.54529494
  209.255 -7.64752  9.07815925
  282.103  6.92471  6.41424835
  319.585 -3.50947  7.85775373
